Timestamp,,Sensor_Values1,,,,
,,1.5738,0.24156,1.82268,0.62464,0.06832
,,9.9918,9.9918,9.9918,1.34444,9.9918
,,9.9918,0.97356,2.22528,1.12484,0.03172
,,9.9918,9.9918,9.9918,1.76656,9.9918
,,9.9918,0.28548,5.71204,0.30012,0.09516
,,9.9918,9.9918,9.9918,7.28584,9.9918
,,9.9918,9.9918,4.77752,5.31188,9.9918
,,8.76204,0.55388,4.30172,0.59048,0
,,9.9918,9.9918,9.9918,8.9914,9.9918
,,2.56932,0.50996,1.73972,0.26596,0.79544
,,9.9918,0.38552,4.93368,0.53436,0.03904
,,9.9918,9.9918,9.9918,6.07804,9.9918
,,9.9918,0.41236,4.35052,0.70516,0.02196
,,9.9918,1.51524,9.9918,1.88856,0.04636
,,9.9918,9.9918,9.9918,5.41192,9.9918
,,0.97356,0.39284,2.2204,0.34648,0.12932
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,0.49288,9.9918,0.56364,0.50264,9.9918
,,9.9918,0.47092,4.5994,0.60024,0
,,9.9918,9.9918,9.9918,6.39768,9.9918
,,0.37576,0.30012,4.64576,0.2806,0.11712
,,9.9918,0.59048,9.9918,0.83204,0.05612
,,9.9918,9.9918,9.9918,5.58516,9.9918
,,0.427,0.31232,2.83284,0.41724,0.05612
,,9.9918,0.49532,9.9918,0.72956,0.12444
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,9.9918,0.44408,4.0382,0.95404,0
,,9.9918,9.9918,9.9918,6.32692,9.9918
,,4.45056,9.9918,0.24644,0.41724,9.9918
,,9.9918,0.4758,4.14556,0.66368,0
,,9.9918,9.9918,9.9918,7.52984,9.9918
,,0.84668,1.00772,0.33916,0.1952,9.9918
,,9.9918,0.37576,4.65308,0.57096,0
,,9.9918,9.9918,9.9918,7.3078,9.9918
,,1.06628,0.50752,1.14436,0.26108,1.26636
,,9.9918,0.42944,9.9918,0.81984,0.00488
,,9.9918,9.9918,9.9918,5.81208,9.9918
,,9.9918,0.30744,4.21144,0.61488,0
,,9.9918,9.9918,9.9918,7.69088,9.9918
,,9.9918,9.9918,4.98004,5.15572,9.9918
,,9.9918,0.41236,4.2944,0.7076,0
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,9.9918,1.05408,1.84708,0.92476,0
,,9.9918,9.9918,9.9918,9.13536,0.16592
,,9.9918,9.9918,2.745,5.23868,9.9918
,,9.9918,0.51972,4.209,0.71736,0
,,9.9918,9.9918,9.9918,8.35944,9.9918
,,7.43224,9.9918,0.244,0.5612,9.9918
,,9.9918,0.35868,2.84992,0.44408,0.06344
,,9.9918,9.9918,9.9918,6.69536,9.9918
,,0.39772,9.9918,0.17324,0.37576,9.9918
,,5.06544,0.33916,4.09432,0.50996,0.03172
,,9.9918,9.9918,9.9918,7.85924,9.9918
,,0.5978,9.9918,1.31272,0.09028,9.9918
,,5.09228,0.25132,4.88732,0.53192,0
,,9.9918,9.9918,9.9918,6.72952,9.9918
,,9.9918,0.24156,9.9918,0.51972,0.22692
,,9.9918,0.60024,2.21552,1.06872,0.01708
,,9.9918,1.8666,9.9918,0.39284,9.9918
,,9.9918,0.42212,2.36924,0.64904,0
,,9.9918,9.9918,9.9918,6.18296,9.9918
,,9.9918,0.31232,4.78484,0.64904,0
,,9.9918,9.9918,9.9918,5.90968,9.9918
,,1.5982,0.2684,2.12524,0.38552,0.08052
,,9.9918,0.77348,9.9918,1.30296,0.15616
,,9.9918,9.9918,9.9918,5.70228,9.9918
,,0.79544,0.43676,1.7568,0.366,0.20984
,,9.9918,0.65636,9.9918,2.73524,0.12932
,,9.9918,9.9918,9.9918,7.8446,9.9918
,,9.9918,9.9918,3.9162,0.66124,0.01708
,,9.9918,0.61244,9.9918,0.732,0.15128
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,9.9918,0.73688,1.99104,0.77836,0.03904
,,9.9918,9.9918,9.9918,7.37124,9.9918
,,9.9918,0.44164,9.9918,0.31964,0.11956
,,9.9918,9.9918,9.9918,6.20492,9.9918
,,9.9918,0.30744,5.42656,0.24156,0.21228
,,9.9918,2.67912,9.9918,5.62176,0.14884
,,9.9918,9.9918,6.2952,9.9918,9.9918
,,1.88856,0.31232,2.745,0.4148,0.0854
,,9.9918,9.9918,9.9918,9.9918,0.13176
,,9.9918,9.9918,9.9918,5.29968,9.9918
,,4.5994,0.36356,2.78648,0.40748,0.07564
,,9.9918,0.62464,9.9918,0.8662,0.11712
,,9.9918,9.9918,9.9918,7.11992,9.9918
,,9.9918,0.38064,9.9918,0.43676,0.00732
,,9.9918,9.9918,9.9918,6.58556,9.9918
,,9.9918,9.9918,2.92068,9.9918,9.9918
,,9.9918,9.9918,4.77264,0.49288,0.03172
,,9.9918,9.9918,9.9918,7.4176,9.9918
,,9.9918,0.22692,9.9918,0.48556,0
,,9.9918,9.9918,9.9918,6.4172,9.9918
,,9.9918,0.43676,9.9918,0.42944,0.03904
,,9.9918,9.9918,9.9918,1.12728,0.10248
,,9.9918,9.9918,9.9918,6.10244,9.9918
,,0.4514,0.35136,3.39648,0.42212,0.26596
,,9.9918,0.59292,4.63844,0.65148,0.02684
,,9.9918,9.9918,9.9918,6.60264,9.9918
,,0.35136,0.87596,0.65392,0.15372,9.9918
,,9.9918,0.5734,9.4062,0.72468,0.07564
,,9.9918,9.9918,9.9918,5.673,9.9918
,,9.9918,9.9918,9.9918,0.5856,0
,,9.9918,9.9918,9.9918,9.9918,0.10736
,,2.52296,0.77104,1.22488,0.1098,9.9918
,,9.9918,0.27328,9.9918,0.46116,0.05368
,,9.9918,9.9918,9.9918,6.89788,9.9918
,,2.7694,0.46848,2.37656,0.46848,0.04148
,,9.9918,9.9918,9.9918,6.06584,9.9918
,,0.86132,9.9918,0.65148,1.20048,9.9918
,,3.57704,0.39528,3.00608,0.2928,0.25864
,,9.9918,9.9918,9.9918,7.137,9.9918
,,0.39772,9.9918,0.11712,0.14396,9.9918
,,9.9918,0.54412,3.28912,0.5856,0.04636
,,9.9918,9.9918,9.9918,6.527,9.9918
,,0,0.34648,2.04716,0.39284,0.1342
,,9.9918,9.9918,9.9918,6.67584,5.18988
,,2.31068,0.38552,2.77184,0.1342,1.26148
,,9.9918,0.5246,3.92108,0.6588,0
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,9.9918,0.18544,9.9918,0.40748,0.0122
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,9.9918,0.39284,2.1472,0.44408,0.14884
,,9.9918,9.9918,9.9918,7.15652,9.9918
,,9.9918,9.9918,1.72996,1.77876,9.9918
,,9.9918,0.305,4.50424,0.5856,0
,,9.9918,9.9918,9.9918,6.68316,9.9918
,,9.9918,0.3538,4.54328,0.67832,0
,,9.9918,9.9918,9.9918,9.9918,0.4148
,,9.9918,9.9918,9.9918,9.9918,9.9918
,,1.28832,0.36112,4.03332,0.50752,0.02196
,,9.9918,9.9918,9.9918,7.21264,9.9918
,,8.87916,0.76372,3.35012,0.30744,1.1834
,,9.9918,9.9918,4.45056,1.11996,0.0976
,,9.9918,0.1464,9.9918,9.9918,0.41724
